"prolific_ID","party","pol_affil","age","gender","ethnicity","treatment","stance","condition","aligned","vax_1","vax_2","vax_3","vax_4","elec_1","elec_2","elec_3","elec_4","dep_1","dep_2","dep_3","dep_4","dv_response_mean_vax","dv_response_mean_elec","dv_response_mean_dep","vax_partisanship","elec_partisanship","dep_partisanship","authorship","sex","party_binary"
"6102ced1a983f0479d576146","dem","Democrat",31,"Female","Caucasian/White","dem","against","dem_against",1,100,100,76,100,1,18,0,2,3,7,0,5,94,5.25,3.75,"Moderate Republican","Moderate Democrat","Independent / non-partisan / politically neutral","Activist",1,0
"58ac91c38bf22a00015b91b3","dem","Democrat",56,"Male","Caucasian/White","dem","for","dem_for",1,100,100,100,100,9,40,4,7,60,63,31,40,100,15,48.5,"Strong Democrat","Strong Democrat","Moderate Republican","Politician",0,0
"613e8615f92ddabff937b9c6","dem","Democrat",32,"Female","Caucasian/White","dem","for","dem_for",1,69,54,86,65,40,16,4,3,50,50,50,50,68.5,15.75,50,"Independent / non-partisan / politically neutral","Moderate Democrat","Strong Republican","Politician",1,0
"6332517a492e9ac48804f991","dem","Democrat",66,"Male","Caucasian/White","dem","against","dem_against",1,55,60,60,60,0,8,0,0,14,14,14,8,58.75,2,12.5,"Moderate Republican","Strong Democrat","Independent / non-partisan / politically neutral","Journalist",0,0
"5d6ac7e17658a1001a8c63b2","dem","Democrat",56,"Female","Caucasian/White","dem","against","dem_against",1,100,100,86,90,0,0,0,0,17,22,11,5,94,0,13.75,"Strong Democrat","Strong Democrat","Strong Democrat","Student",1,0
"60f838095603e27ca51820a7","dem","Democrat",66,"Male","Caucasian/White","dem","against","dem_against",1,100,100,90,80,0,0,0,0,5,10,10,0,92.5,0,6.25,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Democrat","AI language model",0,0
"60cbabd69ddfb4d7243a1e38","dem","Democrat",50,"Male","Caucasian/White","dem","for","dem_for",1,81,91,86,83,16,19,21,24,42,42,41,42,85.25,20,41.75,"Moderate Democrat","Moderate Republican","Moderate Republican","Activist",0,0
"60887a654f55f863e95ca944","dem","Democrat",60,"Female","Caucasian/White","dem","against","dem_against",1,60,60,60,60,0,0,0,0,10,10,20,20,60,0,15,"Moderate Democrat","Strong Republican","Moderate Democrat","Student",1,0
"6077cb38de8f5c783d413450","dem","Democrat",50,"Male","Caucasian/White","dem","for","dem_for",1,95,95,95,70,13,14,56,10,0,50,8,0,88.75,23.25,14.5,"Strong Democrat","Moderate Democrat","Moderate Republican","AI language model",0,0
"55acf681fdf99b3d5b2ab68c","dem","Democrat",39,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,0,0,0,0,0,0,0,100,100,0,25,"Moderate Democrat","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Journalist",1,0
"5966886dee2508000108b02c","dem","Democrat",34,"Female","Caucasian/White","dem","for","dem_for",1,87,100,83,85,71,83,10,67,1,12,4,1,88.75,57.75,4.5,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Activist",1,0
"62c08fa6cab36e3a08790b49","dem","Democrat",68,"Male","Caucasian/White","dem","against","dem_against",1,86,92,88,86,2,10,4,1,24,26,19,10,88,4.25,19.75,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Democrat","Policy Expert",0,0
"5ede3d2ef7c9f9068776c4d2","dem","Democrat",56,"Male","Caucasian/White","dem","against","dem_against",1,70,70,60,65,5,5,1,1,2,1,0,1,66.25,3,1,"Independent / non-partisan / politically neutral","Moderate Democrat","Strong Democrat","AI language model",0,0
"5fb9b9c1c62f408e51e09e32","dem","Democrat",70,"Female","Caucasian/White","dem","for","dem_for",1,95,90,95,100,10,10,5,15,70,70,85,80,95,10,76.25,"Moderate Democrat","Strong Republican","Moderate Republican","Journalist",1,0
"5a65daf2c0d836000107d1ba","dem","Democrat",42,"Female","Caucasian/White","dem","against","dem_against",1,60,45,44,60,2,0,0,0,0,14,0,0,52.25,0.5,3.5,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Democrat","Policy Expert",1,0
"5d1e2045a37a4d001a1fc2cb","dem","Democrat",24,"Male","African American/Black","dem","for","dem_for",1,75,15,50,60,0,0,0,0,100,100,100,100,50,0,100,"Moderate Republican","Strong Republican","Strong Democrat","Politician",0,0
"5ba288c63fd80800016308c4","dem","Democrat",30,"Male","Caucasian/White","dem","for","dem_for",1,97,92,100,92,16,29,36,31,30,29,31,50,95.25,28,35,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Activist",0,0
"5f4f9bc1f7598f06b2dc816f","dem","Democrat",70,"Male","Caucasian/White","dem","against","dem_against",1,91,100,96,100,7,12,6,0,100,100,100,100,96.75,6.25,100,"Moderate Democrat","Moderate Democrat","Moderate Republican","Professor",0,0
"5de7d7a6603b1b73f3944f8e","dem","Democrat",36,"Male","Caucasian/White","dem","for","dem_for",1,86,81,73,85,16,24,1,18,13,29,22,18,81.25,14.75,20.5,"Strong Democrat","Strong Democrat","Strong Republican","Activist",0,0
"570b7b5fb9b52b00102d96f9","dem","Democrat",36,"Female","Caucasian/White","dem","against","dem_against",1,75,74,79,72,0,6,0,0,0,11,4,0,75,1.5,3.75,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Democrat","Policy Expert",1,0
"60477705b440ae26c4aaf5bb","dem","Democrat",43,"Male","Other","dem","against","dem_against",1,100,100,100,100,0,0,0,0,14,9,10,10,100,0,10.75,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Democrat","Student",0,0
"5f9310b5c848c0098b27db59","dem","Democrat",27,"Male","African American/Black","dem","against","dem_against",1,60,62,58,46,68,44,71,57,59,39,48,92,56.5,60,59.5,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Democrat","Journalist",0,0
"5b4d39f2d4c93b00019c8217","dem","Democrat",59,"Male","Caucasian/White","dem","for","dem_for",1,50,50,50,29,20,4,2,6,49,55,60,62,44.75,8,56.5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Republican","AI language model",0,0
"594a955b09c434000142a8fb","dem","Democrat",48,"Female","Caucasian/White","dem","for","dem_for",1,95,86,50,85,48,35,4,8,74,99,60,65,79,23.75,74.5,"Moderate Democrat","Strong Democrat","Moderate Republican","Policy Expert",1,0
"569298838d93fe000dfa033c","dem","Democrat",72,"Female","Caucasian/White","dem","for","dem_for",1,100,17,100,57,3,4,0,1,94,97,50,95,68.5,2,84,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Democrat","Politician",1,0
"5ca24d9d6e2fef0016945d13","dem","Democrat",60,"Female","Caucasian/White","dem","against","dem_against",1,93,91,61,100,0,0,0,0,16,8,14,5,86.25,0,10.75,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Democrat","Journalist",1,0
"63d94906463da95ed3d8e627","dem","Democrat",24,"Male","Caucasian/White","dem","for","dem_for",1,100,100,100,100,15,60,10,15,10,10,10,10,100,25,10,"Moderate Democrat","Moderate Democrat","Moderate Republican","Activist",0,0
"63d7b1a0af0a978609a30e3b","dem","Democrat",30,"Male","Asian or Pacific Islander","dem","against","dem_against",1,55,34,70,55,15,25,8,6,30,32,39,38,53.5,13.5,34.75,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Democrat","Journalist",0,0
"55eb04337480920010aa9e0d","dem","Democrat",37,"Male","Caucasian/White","dem","for","dem_for",1,2,5,15,5,5,5,1,2,60,75,50,60,6.75,3.25,61.25,"Strong Democrat","Moderate Democrat","Moderate Republican","Politician",0,0
"637d5f0f84db9e63ebafc4db","dem","Democrat",49,"Male","African American/Black","dem","against","dem_against",1,68,29,70,73,60,28,79,69,74,34,71,74,60,59,63.25,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Politician",0,0
"60feb2be3bb57f04327c03f4","dem","Democrat",51,"Male","Caucasian/White","dem","against","dem_against",1,100,100,100,100,10,10,0,10,60,60,60,60,100,7.5,60,"Strong Democrat","Strong Democrat","Moderate Democrat","Activist",0,0
"63d1e114550c261e5d78a941","dem","Democrat",27,"Female","Asian or Pacific Islander","dem","against","dem_against",1,85,85,85,85,0,0,0,0,20,20,20,20,85,0,20,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Democrat","Activist",1,0
"6100000ff91c50669c1a1361","dem","Democrat",24,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,15,25,10,19,27,15,25,16,100,17.25,20.75,"Strong Democrat","Moderate Democrat","Strong Democrat","Activist",1,0
"5dd864447beb29822b6c1e86","dem","Democrat",32,"Female","Caucasian/White","dem","for","dem_for",1,50,50,27,76,59,87,68,31,96,98,89,4,50.75,61.25,71.75,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","AI language model",1,0
"628690801339eca9c44143cd","dem","Democrat",30,"Female","African American/Black","dem","against","dem_against",1,60,39,29,60,16,50,21,19,49,71,41,62,47,26.5,55.75,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Democrat","AI language model",1,0
"644c061ce861c17549323c00","dem","Democrat",48,"Male","Caucasian/White","dem","for","dem_for",1,91,91,93,84,60,41,8,60,29,46,19,67,89.75,42.25,40.25,"Strong Democrat","Moderate Democrat","Moderate Republican","AI language model",0,0
"60fd68c042738664376391e8","dem","Democrat",24,"Female","Caucasian/White","dem","against","dem_against",1,100,85,75,100,65,50,50,65,15,25,15,10,90,57.5,16.25,"Moderate Democrat","Strong Republican","Moderate Democrat","Journalist",1,0
"5eb5f6d5e38e9f4e6c8dde3f","dem","Democrat",25,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,79,100,24,0,0,0,0,0,100,50.75,0,"Strong Democrat","Moderate Republican","Independent / non-partisan / politically neutral","Professor",1,0
"5c0fcccc1f6f150001487111","dem","Democrat",60,"Female","Caucasian/White","dem","against","dem_against",1,90,50,75,50,0,0,0,0,50,50,50,50,66.25,0,50,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Strong Democrat","Policy Expert",1,0
"6474a86474b12fd778ae530f","dem","Democrat",67,"Male","Caucasian/White","dem","for","dem_for",1,90,90,90,100,50,40,50,60,60,19,10,10,92.5,50,24.75,"Strong Democrat","Strong Democrat","Moderate Republican","AI language model",0,0
"645466e1bd17070ac5692eaf","dem","Democrat",51,"Male","African American/Black","dem","against","dem_against",1,70,22,80,70,74,35,82,76,78,34,69,76,60.5,66.75,64.25,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Politician",0,0
"5dcf4136cf8e7e086ea019e4","dem","Democrat",56,"Female","Caucasian/White","dem","against","dem_against",1,70,50,81,70,0,0,0,0,5,8,5,2,67.75,0,5,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Democrat","AI language model",1,0
"5d1e4f1d51bab90018162332","dem","Democrat",30,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,15,14,3,8,56,68,60,60,100,10,61,"Strong Democrat","Strong Republican","Moderate Democrat","AI language model",1,0
"5513256cfdf99b1607b1f47b","dem","Democrat",32,"Male","Caucasian/White","dem","for","dem_for",1,0,0,0,0,40,92,0,50,100,100,70,100,0,45.5,92.5,"Moderate Democrat","Moderate Republican","Strong Democrat","AI language model",0,0
"6101bcb1b6f73b8138d66252","dem","Democrat",49,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,0,0,0,0,100,100,100,100,100,0,100,"Strong Democrat","Moderate Democrat","Moderate Republican","AI language model",1,0
"6306679aefe2197ff06b2621","dem","Democrat",22,"Female","Caucasian/White","dem","for","dem_for",1,81,82,70,82,70,50,29,60,9,13,19,5,78.75,52.25,11.5,"Strong Democrat","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Journalist",1,0
"64626b7afedc6a67a08dec52","dem","Democrat",66,"Female","Caucasian/White","dem","against","dem_against",1,100,100,94,100,0,0,0,0,0,0,6,0,98.5,0,1.5,"Moderate Republican","Moderate Democrat","Moderate Democrat","AI language model",1,0
"5cfdd7d53ca1bb00011030d4","dem","Democrat",30,"Female","Caucasian/White","dem","against","dem_against",1,25,19,48,18,18,20,12,24,9,10,14,85,27.5,18.5,29.5,"Moderate Republican","Strong Democrat","Moderate Democrat","Journalist",1,0
"5fb08ec5ddc19949a58f5a4f","dem","Democrat",48,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,50,51,10,19,35,35,16,14,100,32.5,25,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Politician",1,0
"587674406e2f8d00015c6148","dem","Democrat",33,"Male","Caucasian/White","dem","for","dem_for",1,85,85,85,90,20,20,15,20,75,75,75,75,86.25,18.75,75,"Moderate Democrat","Moderate Democrat","Independent / non-partisan / politically neutral","Journalist",0,0
"586ee444d22a5800014c54e8","dem","Democrat",35,"Female","Caucasian/White","dem","against","dem_against",1,88,90,94,93,9,5,4,4,30,28,31,36,91.25,5.5,31.25,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Democrat","AI language model",1,0
"611098e0196fa40fa49f3aeb","dem","Democrat",23,"Male","Asian or Pacific Islander","dem","for","dem_for",1,100,100,100,100,60,50,40,60,0,100,0,0,100,52.5,25,"Moderate Democrat","Moderate Democrat","Strong Republican","Politician",0,0
"5cef6401cd01760016535b53","dem","Democrat",22,"Male","Asian or Pacific Islander","dem","against","dem_against",1,96,99,90,95,0,5,0,0,10,30,35,30,95,1.25,26.25,"Independent / non-partisan / politically neutral","Strong Democrat","Strong Democrat","Politician",0,0
"613029f16d6d469b42880083","dem","Democrat",27,"Female","Caucasian/White","dem","against","dem_against",1,15,0,30,0,0,50,0,0,15,25,20,10,11.25,12.5,17.5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Strong Democrat","Policy Expert",1,0
"623519c893eaebfcb0046e26","dem","Democrat",39,"Female","Caucasian/White","dem","against","dem_against",1,90,100,84,83,0,0,0,0,0,10,7,0,89.25,0,4.25,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Democrat","Professor",1,0
"63d97656f4c5e18d8889afcc","dem","Democrat",37,"Male","Caucasian/White","dem","against","dem_against",1,87,62,73,69,81,67,28,87,19,25,28,23,72.75,65.75,23.75,"Moderate Republican","Moderate Republican","Moderate Democrat","Activist",0,0
"63ebb22fae90027a0e121582","dem","Democrat",42,"Male","Caucasian/White","dem","against","dem_against",1,85,85,85,90,10,10,5,5,29,70,50,50,86.25,7.5,49.75,"Independent / non-partisan / politically neutral","Moderate Democrat","Independent / non-partisan / politically neutral","Professor",0,0
"55b424e1fdf99b526efcf8d0","dem","Democrat",41,"Male","Caucasian/White","dem","for","dem_for",1,81,79,90,75,0,0,0,0,51,50,35,41,81.25,0,44.25,"Strong Democrat","Moderate Republican","Moderate Republican","Journalist",0,0
"5f23ff398626c51fdd6c3fb5","dem","Democrat",41,"Female","Caucasian/White","dem","for","dem_for",1,97,99,99,99,15,15,8,10,12,30,16,18,98.5,12,19,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Activist",1,0
"5fc2a0d812bc59000b746ee5","dem","Democrat",30,"Male","Caucasian/White","dem","against","dem_against",1,60,70,77,85,82,70,35,80,0,20,10,15,73,66.75,11.25,"Other (Libertarian, Green Party, etc.)","Independent / non-partisan / politically neutral","Moderate Democrat","AI language model",0,0
"63c13fcab1eda5bbe034a17c","dem","Democrat",49,"Male","Caucasian/White","dem","for","dem_for",1,100,94,100,99,87,87,86,90,90,87,93,92,98.25,87.5,90.5,"Strong Democrat","Strong Democrat","Strong Democrat","Politician",0,0
"644c34bee80856c9546c7312","dem","Democrat",31,"Male","African American/Black","dem","for","dem_for",1,10,0,18,0,100,100,9,100,100,100,72,86,7,77.25,89.5,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Republican","Policy Expert",0,0
"650af146fe0db44909734913","dem","Democrat",40,"Male","Asian or Pacific Islander","dem","for","dem_for",1,100,80,100,100,20,30,0,70,30,25,20,40,95,30,28.75,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Student",0,0
"60833ce5197d68cff9df1b83","dem","Democrat",68,"Male","Caucasian/White","dem","against","dem_against",1,80,90,100,90,0,5,0,0,10,10,50,20,90,1.25,22.5,"Moderate Democrat","Moderate Democrat","Moderate Democrat","AI language model",0,0
"593e6e9ea2bf080001ed3bba","dem","Democrat",35,"Female","Caucasian/White","dem","for","dem_for",1,0,0,0,0,50,76,0,79,100,100,0,100,0,51.25,75,"Moderate Democrat","Moderate Republican","Strong Republican","Politician",1,0
"63d13b44f511eff0aef876f2","dem","Democrat",41,"Male","Caucasian/White","dem","for","dem_for",1,100,100,75,100,65,88,0,65,80,100,65,100,93.75,54.5,86.25,"Strong Democrat","Strong Democrat","Strong Republican","Activist",0,0
"60fd36133661d1eb0a812d36","dem","Democrat",21,"Female","Caucasian/White","dem","against","dem_against",1,100,79,85,69,0,9,0,0,0,0,0,0,83.25,2.25,0,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Democrat","AI language model",1,0
"612fa6644526903f736cf925","dem","Democrat",59,"Male","Caucasian/White","dem","against","dem_against",1,0,100,0,0,71,80,50,99,81,83,50,100,25,75,78.5,"Moderate Republican","Strong Democrat","Moderate Democrat","Politician",0,0
"5a07a6af002e1800019d6aab","dem","Democrat",46,"Male","African American/Black","dem","against","dem_against",1,82,82,81,81,8,8,8,8,60,61,60,61,81.5,8,60.5,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Democrat","AI language model",0,0
"5afda31b7d6f3a0001974e48","dem","Democrat",35,"Female","Caucasian/White","dem","for","dem_for",1,82,90,70,78,93,81,0,86,50,50,50,50,80,65,50,"Moderate Democrat","Moderate Democrat","Strong Republican","Politician",1,0
"577fad256475d400015a82b6","dem","Democrat",41,"Male","Caucasian/White","dem","for","dem_for",1,96,96,99,98,8,8,0,0,82,82,79,75,97.25,4,79.5,"Strong Democrat","Moderate Democrat","Moderate Republican","AI language model",0,0
"5aec77f4aa05510001ff751e","dem","Democrat",37,"Female","Caucasian/White","dem","for","dem_for",1,70,75,90,70,60,60,50,50,50,50,45,50,76.25,55,48.75,"Strong Democrat","Moderate Democrat","Moderate Republican","Activist",1,0
"643edc41faeb4233074d9fce","dem","Democrat",55,"Female","African American/Black","dem","against","dem_against",1,0,0,0,0,16,7,0,13,82,92,79,85,0,9,84.5,"Strong Republican","Independent / non-partisan / politically neutral","Strong Republican","Policy Expert",1,0
"5fd95f2691ac2024f8a883dd","dem","Democrat",46,"Female","Caucasian/White","dem","against","dem_against",1,95,99,93,95,4,5,0,1,0,0,0,0,95.5,2.5,0,"Moderate Republican","Strong Democrat","Strong Democrat","Student",1,0
"63d141339838c9335748ba70","dem","Democrat",29,"Female","Asian or Pacific Islander","dem","against","dem_against",1,59,82,93,73,1,5,0,16,23,46,37,43,76.75,5.5,37.25,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Democrat","Policy Expert",1,0
"5de3658d5feb6e3736bd3672","dem","Democrat",35,"Female","Caucasian/White","dem","against","dem_against",1,19,7,19,39,0,0,0,0,0,0,0,0,21,0,0,"Moderate Republican","Strong Democrat","Strong Democrat","Policy Expert",1,0
"6173153923f87c01a847eb5b","dem","Democrat",37,"Female","Asian or Pacific Islander","dem","against","dem_against",1,85,88,91,90,10,60,0,0,0,16,0,13,88.5,17.5,7.25,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Democrat","Activist",1,0
"647a01eb74eeacc3fb89b87c","dem","Democrat",65,"Male","Caucasian/White","dem","for","dem_for",1,90,90,90,90,20,20,20,20,10,10,10,10,90,20,10,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Republican","AI language model",0,0
"5de5dba9ff87c15699804260","dem","Democrat",67,"Male","Caucasian/White","dem","for","dem_for",1,100,100,100,100,20,20,0,0,100,100,50,100,100,10,87.5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","AI language model",0,0
"646fea6f93d07b0354140441","dem","Democrat",66,"Male","African American/Black","dem","against","dem_against",1,80,28,73,73,79,41,85,72,75,28,84,67,63.5,69.25,63.5,"Strong Republican","Strong Republican","Strong Republican","Policy Expert",0,0
"63652b3ed1f35f8e04325845","dem","Democrat",45,"Male","Caucasian/White","dem","for","dem_for",1,70,40,70,40,10,30,0,0,30,40,40,30,55,10,35,"Strong Democrat","Strong Democrat","Independent / non-partisan / politically neutral","Student",0,0
"5f63d462fb4c4713b69d4bb7","dem","Democrat",26,"Male","Caucasian/White","dem","against","dem_against",1,17,0,7,7,2,7,0,0,2,3,0,0,7.75,2.25,1.25,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Democrat","AI language model",0,0
"65084a7ee95a6be9a789e832","dem","Democrat",43,"Male","Hispanic or Latino","dem","against","dem_against",1,100,100,100,100,0,28,0,0,28,50,25,28,100,7,32.75,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Professor",0,0
"5d29cc8869a747001acdb3c1","dem","Democrat",44,"Female","Caucasian/White","dem","for","dem_for",1,94,88,90,90,10,8,4,4,10,8,9,4,90.5,6.5,7.75,"Strong Democrat","Moderate Democrat","Moderate Republican","Policy Expert",1,0
"58d069219dbe3f0001258793","dem","Democrat",44,"Male","Caucasian/White","dem","against","dem_against",1,100,100,100,100,0,0,0,0,0,0,0,0,100,0,0,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Policy Expert",0,0
"5b2489070ec82d0001d1dbb2","dem","Democrat",45,"Female","Caucasian/White","dem","against","dem_against",1,61,62,71,42,0,0,0,0,0,0,0,0,59,0,0,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Democrat","AI language model",1,0
"5eab19e1b72f750cd7413764","dem","Democrat",42,"Female","Caucasian/White","dem","against","dem_against",1,91,4,48,21,0,50,0,20,0,0,0,0,41,17.5,0,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Democrat","Activist",1,0
"63d156100e702f67d226f892","dem","Democrat",38,"Female","Caucasian/White","dem","for","dem_for",1,100,100,90,100,50,50,50,50,0,0,0,0,97.5,50,0,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Republican","Activist",1,0
"63fedbfe6ef7fb3dd2718f5c","dem","Democrat",61,"Female","Caucasian/White","dem","for","dem_for",1,93,89,93,90,34,30,23,11,83,90,63,80,91.25,24.5,79,"Moderate Democrat","Strong Republican","Moderate Republican","Policy Expert",1,0
"60ef2700e476748689a999f7","dem","Democrat",31,"Female","Caucasian/White","dem","for","dem_for",1,50,98,100,19,29,9,50,30,0,0,0,0,66.75,29.5,0,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Activist",1,0
"636548d16d8486ac6e2c9332","dem","Democrat",43,"Male","Caucasian/White","dem","for","dem_for",1,88,97,84,7,0,0,1,0,7,0,100,3,69,0.25,27.5,"Strong Democrat","Strong Republican","Moderate Democrat","Activist",0,0
"6151e479b4ee16668948c7f2","dem","Democrat",70,"Male","Caucasian/White","dem","against","dem_against",1,71,80,90,81,10,9,2,4,9,8,12,9,80.5,6.25,9.5,"Strong Democrat","Moderate Democrat","Moderate Democrat","Professor",0,0
